egiftID,Main_id
SR0247,67142-6
SR0248,67726-8
SR0249,68039-4
SR0250,68384-1
SR0251,68579-7
SR0252,68769-8
SR0253,68989-0
SR0254,69170-7
SR0255,69222-7
SR0256,39164-1
SR0257,39203-5
SR0258,39213-2
SR0259,39408-8
SR0260,39518-4
SR0261,39581-2
SR0262,39715-3
SR0263,38422-1
SR0264,13765-6
SR0265,13940-5
SR0266,21519-6
SR0267,21700-0
SR0268,21822-9
SR0269,90009-0
SR0270,90348-2
SR0271,90994-9
SR0272,91510-8
SR0273,91733-9
SR0274,92352-7
SR0275,92456-8
SR0276,92516-9
SR0277,92665-0
SR0278,92783-7
SR0279,93104-3
SR0280,93196-2
SR0281,93314-8
SR0282,93727-0
SR0283,94225-2
SR0284,94684-7
SR0286,95355-5
SR0287,95655-2
SR0288,95782-3
SR0290,96194-5
SR0291,96262-7
SR0292,96626-7
SR0294,97156-6
SR0295,97168-9
SR0297,97351-9
SR0298,97436-9
SR0299,97480-6
SR0300,97675-2
SR0301,98203-4
SR0302,98452-4
SR0304,98600-1
SR0305,98816-4
SR0306,99006-8
SR0307,99176-6
SR0308,99395-5
SR0309,99442-0
SR0310,10236-A
SR0311,10243-A
SR0312,10428-A
SR0313,10638-A
SR0314,10736-A
SR0315,10767-A
SR0316,10914-A
SR0317,11359-A
SR0318,11579-A
SR0319,11678-A
SR0320,11736-A
SR0321,11961-A
SR0322,12407-A
SR0323,12558-A
SR0324,12903-A
SR0325,12987-A
SR0326,13010-A
SR0327,13288-A
SR0328,14307-A
SR0329,14413-A
SR0330,14549-A
SR0331,14664-A
SR0332,14889-A
SR0333,15091-A
SR0334,15754-A
SR0335,16252-A
SR0336,16417-A
SR0337,17580-A
SR0338,17827-A
SR0339,18089-A
SR0340,18217-A
SR0341,19025-A
SR0342,19219-A
SR0343,19498-A
SS0002,02190-8
SS0003,02215-6
SS0004,02251-2
SS0005,02259-6
SS0006,02307-4
SS0007,02309-0
SS0008,02311-3
SS0009,02313-9
SS0010,02361-8
SS0011,02370-2
SS0012,02385-4
SS0013,02390-6
SS0014,02404-4
SS0015,02408-6
SS0016,02458-1
SS0017,02876-5
SS0019,03105-3
SS0020,03299-7
SS0021,03510-1
SS0022,03608-7
SS0023,04034-5
SS0024,04835-0
SS0025,05075-9
SS0026,06230-7
SS0027,06246-2
SS0028,06975-3
SS0029,09207-6
SS0030,09252-6
SS0031,09273-3
SS0032,09282-7
SS0033,09292-4
SS0034,09322-4
SS0035,09324-0
SS0036,09332-1
SS0037,10345-7
SS0038,10608-5
SS0039,10623-4
SS0040,11159-1
SS0041,12502-4
SS0042,12763-7
SS0046,15194-6
SS0048,15475-2
SS0052,15906-1
SS0053,15918-4
SS0054,16297-7
SS0055,16420-5
SS0056,19058-3
SS0057,19146-9
SS0058,19347-0
SS0061,20233-2
SS0062,20447-9
SS0063,20462-8
SS0064,20816-1
SS0067,20969-4
SS0070,21400-3
SS0072,22202-4
SS0073,22279-4
SS0075,22576-2
SS0076,22660-6
SS0078,22999-1
SS0079,23266-1
SS0080,23395-8
SS0081,23478-2
SS0082,24030-7
SS0083,25067-2
SS0084,06080-4
SS0085,23739-4
SS0087,23875-9
SS0089,26146-7
SS0090,26149-6
SS0091,26164-5
SS0092,27203-2
SS0094,24591-7
SS0096,26339-7
SS0097,24322-3
SS0099,27357-8
SS0100,27388-2
SS0101,27403-0
SS0102,27551-8
SS0103,27629-0
SS0104,27711-8
SS0105,27733-8
SS0106,27882-9
SS0107,27944-6
SS0108,29126-2
SS0109,29600-5
SS0110,29617-3
SS0112,29903-1
SS0113,29995-0
SS0114,30199-0
SS0115,30300-8
SS0117,30411-7
SS0118,26570-6
SS0119,30707-5
SS0120,30731-8
SS0121,30797-8
SS0122,30877-3
SS0123,30896-4
SS0124,26844-4
SS0125,26876-1
SS0126,31064-8
SS0127,31114-2
SS0128,31122-3
SS0129,31342-5
SS0130,31420-4
SS0131,31516-4
SS0132,31777-7
SS0133,31802-2
SS0134,31860-8
SS0135,31910-2
SS0136,31911-5
SS0137,32022-7
SS0138,32032-4
SS0139,32193-8
SS0140,35064-0
SS0141,32657-7
SS0142,32692-0
SS0143,32697-5
SS0144,32705-5
SS0145,32873-7
SS0147,32905-3
SS0148,28076-5
SS0149,28090-1
SS0150,33182-1
SS0151,33278-1
SS0152,33734-6
SS0153,33738-8
SS0154,33880-8
SS0155,33907-2
SS0156,34050-8
SS0157,34173-0
SS0158,34216-6
SS0159,34673-5
SS0160,34952-5
SS0161,35679-6
SS0162,36124-4
SS0163,36289-0
SS0164,36290-0
SS0165,36313-2
SS0166,36346-2
SS0167,36495-3
SS0168,36518-5
SS0169,28525-2
SS0170,36692-2
SS0171,37063-3
SS0172,37243-7
SS0173,37352-0
SS0174,37591-3
SS0175,37719-9
SS0176,40003-7
SS0177,40041-9
SS0178,40115-9
SS0179,16776-5
SS0180,40134-0
SS0181,40216-1
SS0182,40304-7
SS0183,40482-6
SS0184,40488-4
SS0185,35103-4
SS0186,41002-7
SS0187,41070-0
SS0188,41170-9
SS0189,41364-2
SS0190,41509-3
SS0191,41573-4
SS0192,41625-4
SS0193,41853-7
SS0194,41970-1
SS0195,42069-3
SS0196,42138-8
SS0198,42257-8
SS0199,42263-3
SS0200,16982-8
SS0201,42311-1
SS0203,42454-7
SS0204,42472-5
SS0205,42480-6
SS0206,42662-6
SS0207,42674-9
SS0208,43615-3
SS0209,48020-6
SS0210,48054-9
SS0211,48057-8
SS0212,48191-7
SS0213,48286-4
SS0214,48445-1
SS0215,48597-1
SS0216,49059-7
SS0217,49092-4
SS0218,49170-3
SS0219,49174-5
SS0220,49364-6
SS0221,49409-8
SS0222,49665-6
SS0223,49743-5
SS0224,49886-1
SS0225,49988-6
SS0226,50151-2
SS0227,50361-7
SS0228,50496-2
SS0229,50550-5
SS0230,50932-3
SS0231,50963-7
SS0232,51098-5
SS0233,51161-2
SS0235,51283-1
SS0236,51334-8
SS0237,51664-6
SS0239,51878-3
SS0240,52041-2
SS0241,52208-3
SS0242,52652-6
SS0243,52755-4
SS0244,52837-5
SS0245,43945-1
SS0246,53060-6
SS0247,60009-9
SS0248,53462-8
SS0249,53464-4
SS0251,53912-8
SS0252,54127-1
SS0253,54380-0
SS0254,54518-3
SS0255,54543-9
SS0256,54875-3
SS0257,54911-8
SS0258,54926-0
SS0260,55077-0
SS0261,55309-4
SS0262,55931-5
SS0263,56019-7
SS0264,56112-5
SS0266,56472-4
SS0267,56488-9
SS0268,56630-8
SS0269,56665-4
SS0270,56720-0
SS0271,56832-2
SS0272,56872-0
SS0273,56991-0
SS0274,57072-1
SS0275,57214-3
SS0276,57725-8
SS0277,57838-3
SS0278,58016-4
SS0280,58256-0
SS0281,58427-0
SS0282,58430-6
SS0283,58547-3
SS0284,58569-3
SS0285,58585-5
SS0286,58592-3
SS0287,58745-5
SS0288,46029-7
SS0289,59128-9
SS0290,59508-1
SS0291,59520-1
SS0292,59667-9
SS0294,59952-4
SS0295,59965-0
SS0296,70393-8
SS0297,70647-2
SS0298,70659-5
SS0300,71096-3
SS0301,71176-8
SS0302,71198-8
SS0303,71312-2
SS0304,71388-9
SS0305,71417-6
SS0306,71541-8
SS0307,46109-2
SS0308,71722-5
SS0309,46173-3
SS0310,46210-1
SS0311,71734-8
SS0312,71739-3
SS0313,71912-6
SS0314,72229-4
SS0315,72310-9
SS0316,72416-6
SS0317,72721-5
SS0318,72722-8
SS0319,72776-5
SS0320,72973-4
SS0321,72980-2
SS0322,73075-2
SS0323,73267-9
SS0324,73306-3
SS0325,73502-9
SS0327,73619-6
SS0328,73721-8
SS0329,73740-9
SS0330,73846-6
SS0331,73979-5
SS0332,74015-3
SS0333,74153-4
SS0335,74863-4
SS0336,74891-9
SS0337,74984-0
SS0338,75002-0
SS0339,75048-6
SS0340,75088-4
SS0341,75165-0
SS0343,75213-8
SS0344,75433-0
SS0345,75576-6
SS0347,75811-6
SS0348,75965-2
SS0349,76122-6
SS0350,76564-6
SS0351,76586-6
SS0352,76599-2
SS0353,76979-4
SS0354,76999-8
SS0355,43023-0
SS0356,77226-0
SS0357,77274-9
SS0359,77379-3
SS0360,77459-8
SS0361,77937-3
SS0362,78043-0
SS0363,78115-4
SS0364,78189-5
SS0365,78200-1
SS0366,78265-8
SS0367,78280-7
SS0368,78298-8
SS0369,78300-0
SS0370,78611-7
SS0371,78642-1
SS0372,78723-9
SS0373,78895-3
SS0374,78908-8
SS0375,78940-2
SS0376,79008-0
SS0377,79048-8
SS0378,79064-0
SS0379,79241-5
SS0380,25727-7
SS0381,25742-6
SS0382,79602-6
SS0383,28743-8
SS0384,79771-1
SS0385,79776-6
SS0386,79868-4
SS0387,79987-4
SS0388,80036-5
SS0389,80055-6
SS0390,80085-7
SS0391,80255-4
SS0392,80456-5
SS0393,80475-6
SS0394,80585-2
SS0395,80676-7
SS0396,80821-5
SS0397,80865-5
SS0398,80934-0
SS0399,81067-2
SS0400,81093-1
SS0401,81261-2
SS0402,81360-8
SS0404,81465-2
SS0405,81540-2
SS0406,81708-6
SS0407,81726-4
SS0408,81755-2
SS0409,81879-7
SS0410,81927-5
SS0411,82063-3
SS0412,82078-5
SS0413,82085-3
SS0414,82503-6
SS0415,82638-1
SS0416,82649-1
SS0417,82658-5
SS0418,82757-1
SS0419,82973-1
SS0421,83006-3
SS0422,83088-5
SS0423,83090-8
SS0424,83146-0
SS0425,83455-1
SS0426,83467-4
SS0427,83515-2
SS0428,83516-5
SS0429,83565-7
SS0430,83828-5
SS0431,83849-2
SS0432,84034-1
SS0433,84075-2
SS0435,84158-6
SS0436,84266-6
SS0437,84409-1
SS0438,84730-2
SS0439,84875-4
SS0440,25944-0
SS0441,86119-7
SS0442,86143-0
SS0443,86192-2
SS0444,86233-2
SS0445,86506-7
SS0446,86531-3
SS0447,86609-5
SS0448,86667-1
SS0449,86689-1
SS0450,86811-6
SS0451,86843-3
SS0452,87116-1
SS0453,87120-0
SS0454,87149-1
SS0455,87269-4
SS0456,87328-2
SS0457,87733-0
SS0459,88031-4
SS0460,88077-0
SS0461,88161-4
SS0462,88305-2
SS0463,88312-0
SS0464,88552-6
SS0465,88711-3
SS0466,88791-9
SS0467,88916-6
SS0469,89095-1
SS0470,89329-1
SS0471,89334-3
SS0472,89342-4
SS0473,89533-8
SS0474,89553-2
SS0475,89593-0
SS0476,46264-8
SS0477,89754-3
SS0478,89940-2
SS0479,60680-2
SS0480,60751-3
SS0481,60941-4
SS0482,61304-4
SS0483,61334-5
SS0484,61358-1
SS0485,61380-8
SS0486,61567-3
SS0487,61619-3
SS0488,62179-3
SS0489,62192-6
SS0490,62359-7
SS0491,62446-0
SS0492,62526-5
SS0493,62697-6
SS0494,62759-3
SS0497,62953-3
SS0498,62965-6
SS0499,63063-2
SS0500,63131-4
SS0502,63302-4
SS0503,63348-0
SS0504,63376-5
SS0505,63574-7
SS0506,63605-0
SS0507,63653-9
SS0508,63847-2
SS0509,64684-6
SS0510,64740-5
SS0511,64795-5
SS0512,64802-2
SS0513,64831-0
SS0514,64922-5
SS0515,64963-6
SS0516,64966-5
SS0517,64974-6
SS0518,65340-2
SS0519,65514-1
SS0520,65548-4
SS0522,66173-7
SS0523,66176-6
SS0525,66221-5
SS0526,66530-6
SS0527,66871-4
SS0528,66894-7
SS0529,67166-2
SS0530,67261-6
SS0531,67364-4
SS0532,67485-0
SS0533,67618-8
SS0534,67742-0
SS0535,68073-4
SS0536,68383-8
SS0537,68402-8
SS0538,68514-0
SS0539,68535-7
SS0541,68836-7
SS0542,68845-1
SS0543,68912-0
SS0544,68997-1
SS0545,69167-1
SS0546,69218-8
SS0547,69406-3
SS0548,69626-5
SS0549,69645-6
SS0550,69959-2
SS0551,39174-8
SS0552,39185-8
SS0553,39198-4
SS0554,39335-1
SS0555,39630-3
SS0556,39645-5
SS0557,39784-9
SS0558,38791-4
SS0559,38953-0
SS0560,13374-4
SS0561,13389-6
SS0562,13503-0
SS0563,13505-6
SS0564,13512-4
SS0565,13711-9
SS0566,13728-7
SS0567,13756-2
SS0568,13934-0
SS0569,21591-8
SS0570,21633-1
SS0571,35811-8
SS0572,35861-3
SS0573,35903-6
SS0574,35998-4
SS0575,90190-5
SS0576,90283-6
SS0577,90747-5
SS0578,91118-6
SS0579,91169-4
SS0580,91275-8
SS0581,91287-1
SS0582,91413-8
SS0583,91580-7
SS0584,91656-3
SS0585,91671-2
SS0586,91734-2
SS0587,91820-2
SS0588,91858-7
SS0589,92136-7
SS0590,92341-7
SS0591,92539-2
SS0592,92688-3
SS0593,92797-6
SS0595,93177-1
SS0596,93230-1
SS0597,93439-6
SS0598,93508-1
SS0599,93551-5
SS0600,93563-8
SS0601,93568-3
SS0602,93716-0
SS0603,94146-0
SS0604,94227-8
SS0605,94325-1
SS0606,94370-1
SS0607,94380-8
SS0608,94484-9
SS0609,95031-2
SS0610,95091-4
SS0611,95260-8
SS0612,95450-9
SS0613,95461-9
SS0614,95633-2
SS0615,95750-6
SS0616,95778-4
SS0617,95865-7
SS0618,95954-6
SS0619,95990-2
SS0620,95993-1
SS0621,96013-7
SS0622,96123-3
SS0623,96130-1
SS0624,96168-6
SS0625,96173-8
SS0626,96557-2
SS0627,96677-5
SS0628,96756-7
SS0629,96771-6
SS0630,96814-2
SS0631,96916-7
SS0632,96984-0
SS0633,97220-6
SS0634,97588-9
SS0635,97703-6
SS0636,97764-1
SS0637,97952-6
SS0638,97983-0
SS0639,98135-2
SS0640,98208-9
SS0641,98345-7
SS0642,98353-8
SS0644,98555-2
SS0645,98592-1
SS0646,98694-6
SS0647,98724-6
SS0648,98865-6
SS0649,98992-7
SS0650,99043-7
SS0651,99211-8
SS0653,99463-7
SS0654,99558-4
SS0655,99636-3
SS0656,99889-5
SS0657,10038-A
SS0658,10042-A
SS0659,10108-A
SS0660,10331-A
SS0661,10370-A
SS0662,10456-A
SS0663,10479-A
SS0664,10481-A
SS0665,10634-A
SS0666,10826-A
SS0667,10979-A
SS0668,11143-A
SS0669,11148-A
SS0670,11166-A
SS0671,11291-A
SS0672,11318-A
SS0673,11351-A
SS0674,11400-A
SS0675,11523-A
SS0676,11524-A
SS0677,11658-A
SS0678,11804-A
SS0679,11986-A
SS0680,11994-A
SS0681,12238-A
SS0682,12482-A
SS0683,12534-A
SS0684,12590-A
SS0685,12655-A
SS0686,12700-A
SS0687,12826-A
SS0688,12842-A
SS0689,13072-A
SS0690,13144-A
SS0691,13226-A
SS0692,13262-A
SS0693,13418-A
SS0694,13632-A
SS0695,13862-A
SS0696,13992-A
SS0697,14146-A
SS0698,14178-A
SS0699,14238-A
SS0700,14251-A
SS0701,14906-A
SS0702,15032-A
SS0703,15287-A
SS0704,15386-A
SS0705,15411-A
SS0706,15666-A
SS0707,16050-A
SS0708,16510-A
SS0709,16619-A
SS0710,16626-A
SS0711,16705-A
SS0712,16728-A
SS0713,16731-A
SS0714,16764-A
SS0715,16967-A
SS0716,17070-A
SS0717,17129-A
SS0718,17138-A
SS0719,17168-A
SS0720,17190-A
SS0721,17275-A
SS0722,17278-A
SS0723,17540-A
SS0724,17569-A
SS0725,17584-A
SS0726,17905-A
SS0727,17929-A
SS0728,17992-A
SS0729,18256-A
SS0730,18287-A
SS0731,18359-A
SS0732,18379-A
SS0733,18404-A
SS0734,18448-A
SS0735,18627-A
SS0736,18824-A
SS0737,18827-A
SS0738,19096-A
SS0739,19169-A
SS0740,19228-A
SS0741,19267-A
SS0742,19299-A
SS0743,19348-A
SS0744,19367-A
SS0745,19371-A
SS0746,19437-A
SS0747,19549-A
SS0748,19570-A
ST0001,02551-9
ST0002,03019-3
ST0003,03182-0
ST0004,03828-9
ST0005,03916-5
ST0006,04313-5
ST0007,09581-1
ST0008,09982-0
ST0009,10268-1
ST0010,11845-5
ST0011,12257-7
ST0012,14446-1
ST0013,16203-2
ST0014,20208-6
ST0015,20255-2
ST0016,20641-9
ST0017,22625-3
ST0018,22785-4
ST0019,22823-5
ST0020,23271-3
ST0022,23741-7
ST0024,27169-3
ST0025,24253-8
ST0026,27473-9
ST0029,29012-4
ST0030,29051-9
ST0031,29415-9
ST0032,29745-7
ST0033,30837-5
ST0034,26799-5
ST0035,35003-5
ST0036,32451-1
ST0037,32559-4
ST0038,28520-7
ST0039,32938-3
ST0040,33188-9
ST0041,33834-5
ST0042,34043-0
ST0043,34307-1
ST0044,34858-4
ST0045,36261-2
ST0046,37085-3
ST0047,37402-4
ST0048,37602-2
ST0049,40353-9
ST0050,40478-7
ST0051,40528-1
ST0052,28143-4
ST0053,40951-7
ST0054,41327-3
ST0055,41685-6
ST0056,16984-4
ST0057,48018-3
ST0058,48113-7
ST0059,49193-6
ST0060,50290-6
ST0061,50634-2
ST0062,50929-7
ST0063,51478-7
ST0064,51522-3
ST0065,52656-8
ST0066,52768-0
ST0067,53468-6
ST0068,54226-7
ST0070,54396-5
ST0071,54805-4
ST0072,54844-9
ST0073,54922-8
ST0074,55909-8
ST0076,57507-2
ST0077,57516-6
ST0078,57727-4
ST0079,58171-0
ST0080,58355-6
ST0081,58634-6
ST0082,46058-5
ST0083,58945-3
ST0084,59617-4
ST0085,70361-1
ST0086,70931-4
ST0087,72571-2
ST0088,72816-2
ST0089,73066-8
ST0090,73197-1
ST0092,73853-4
ST0093,74115-2
ST0094,74229-0
ST0095,74684-3
ST0096,74838-8
ST0097,74872-8
ST0098,74972-7
ST0099,75272-7
ST0100,75632-5
ST0101,75685-9
ST0102,76220-9
ST0104,76485-4
ST0105,76991-4
ST0106,77075-4
ST0107,77531-9
ST0108,77993-3
ST0109,78507-9
ST0110,78542-2
ST0111,79496-3
ST0112,25747-1
ST0113,81675-7
ST0114,81770-1
ST0116,82716-0
ST0117,82846-0
ST0118,83185-5
ST0119,84517-1
ST0120,84671-4
ST0121,84701-4
ST0122,84961-4
ST0123,87899-9
ST0124,88291-4
ST0125,89834-8
ST0126,28675-6
ST0127,61327-7
ST0128,61374-3
ST0129,61476-8
ST0130,62718-2
ST0131,62852-1
ST0132,63752-5
ST0133,63886-7
ST0134,65159-8
ST0135,65460-5
ST0136,65809-6
ST0137,66368-3
ST0138,66623-7
ST0139,66968-7
ST0140,67250-6
ST0141,67458-8
ST0142,67459-1
ST0143,67959-6
ST0144,68475-6
ST0145,68714-8
ST0146,69356-9
ST0147,69532-1
ST0148,39507-4
ST0149,39619-6
ST0150,39666-2
ST0151,38400-1
ST0152,13420-6
ST0155,13562-9
ST0156,13872-3
ST0157,21796-1
ST0158,90408-3
ST0159,90574-9
ST0160,90718-7
ST0161,90767-9
ST0162,90918-5
ST0163,91539-9
ST0164,92864-5
ST0165,93064-6
ST0166,93065-9
ST0167,93140-9
ST0168,93218-1
ST0169,94579-6
ST0170,94686-3
ST0171,95176-4
ST0172,97218-3
ST0173,97923-8
ST0175,98872-4
ST0176,98893-1
ST0178,99354-4
ST0179,99807-3
ST0180,10072-A
ST0181,10110-A
ST0182,11032-A
ST0183,11182-A
ST0184,11557-A
ST0185,11598-A
ST0186,11768-A
ST0187,12537-A
ST0188,13829-A
ST0189,13859-A
ST0190,14041-A
ST0191,15231-A
ST0192,15559-A
ST0193,15716-A
ST0194,15934-A
ST0195,16073-A
ST0196,16161-A
ST0197,16974-A
ST0198,16993-A
ST0199,17622-A
ST0200,18278-A
ST0201,18502-A
ST0202,19373-A
ST0203,19584-A
SU0001,02558-0
SU0003,20213-8
SU0004,33668-0
SU0005,48839-2
SU0007,53718-8
SU0008,75827-1
SU0009,64770-6
SU0010,90407-0
SU0011,94556-3
SU0012,96883-8
SU0013,97670-7
SU0014,99809-9
SV0002,02575-5
SV0003,03929-1
SV0006,16582-2
SV0007,17331-9
SV0008,18686-9
SV0009,29410-4
SV0010,26532-4
SV0011,30279-5
SV0012,30680-1
SV0013,31697-2
SV0014,33689-7
SV0015,34599-8
SV0016,36366-6
SV0017,36509-1
SV0019,36876-8
SV0020,37809-1
SV0021,40909-6
SV0022,41140-8
SV0023,42356-4
SV0024,42680-4
SV0025,50284-1
SV0026,50928-4
SV0027,44027-5
SV0028,55089-3
SV0029,55927-6
SV0030,56236-0
SV0031,56680-3
SV0032,57689-3
SV0033,16964-0
SV0034,58263-8
SV0035,59198-8
SV0036,70790-5
SV0037,72039-3
SV0038,72230-4
SV0039,73874-1
SV0040,74595-4
SV0041,76235-1
SV0042,76681-0
SV0043,43034-0
SV0044,78218-2
SV0045,79413-8
SV0046,79445-5
SV0048,87729-1
SV0049,88564-9
SV0050,88905-6
SV0051,89586-2
SV0052,61228-1
SV0053,62055-8
SV0054,62300-5
SV0055,62655-2
SV0056,63422-7
SV0057,65001-0
SV0058,65123-9
SV0059,65286-9
SV0060,66131-3
SV0061,66590-8
SV0062,67245-4
SV0063,67371-2
SV0064,67383-5
SV0065,68851-6
SV0066,68889-1
SV0067,69798-9
SV0068,39325-4
SV0069,39627-7
SV0070,39950-4
SV0071,13665-7
SV0072,92590-7
SV0073,92694-8
SV0074,93063-3
SV0075,94967-9
SV0076,95677-2
SV0077,96180-6
SV0078,96807-4
SV0079,97038-9
SV0080,97869-5
SV0081,98869-8
SV0082,10219-A
SV0083,13653-A
SV0084,13654-A
SV0085,13734-A
SV0086,14375-A
SV0087,15917-A
SV0088,17104-A
SV0089,17164-A
SV0090,17264-A
SV0091,18460-A
SV0092,19098-A
SV0093,19328-A
SW0001,02594-6
SW0002,02597-5
SW0003,02603-9
SW0004,02607-1
SW0005,02646-6
SW0006,02661-5
SW0007,02674-1
SW0008,02676-7
SW0009,02691-6
SW0010,02695-8
SW0011,02697-4
SW0012,02912-0
SW0013,03243-4
SW0014,03657-9
SW0015,03995-8
SW0016,04692-5
SW0018,06848-2
SW0019,06974-0
SW0021,09717-8
SW0022,09987-5
SW0026,14663-4
SW0027,14883-6
SW0028,15079-8
SW0029,15459-0
SW0030,15574-8
SW0031,15592-6
SW0032,15646-2
SW0035,18589-9
SW0036,18713-0
SW0037,19005-9
SW0039,19994-0
SW0040,20176-0
SW0043,21357-0
SW0045,22583-0
SW0046,22620-8
SW0047,22674-5
SW0050,23469-8
SW0052,23628-5
SW0053,26162-9
SW0054,24896-9
SW0055,27363-3
SW0057,30007-2
SW0058,26536-6
SW0060,30116-5
SW0062,30691-1
SW0063,30744-4
SW0064,26706-3
SW0065,26885-5
SW0066,31384-9
SW0067,31467-3
SW0068,31567-2
SW0069,31706-5
SW0070,32127-1
SW0072,32922-8
SW0073,33166-9
SW0074,33468-2
SW0075,33740-1
SW0076,34058-2
SW0077,34251-9
SW0078,34398-7
SW0079,34788-6
SW0080,34870-4
SW0081,36971-2
SW0082,40473-2
SW0083,16901-9
SW0084,40687-9
SW0085,40695-0
SW0086,41038-6
SW0087,41204-1
SW0088,41501-9
SW0089,41852-4
SW0090,42354-8
SW0091,43514-1
SW0092,42927-0
SW0094,42979-1
SW0095,43604-3
SW0096,49060-7
SW0097,49117-2
SW0098,49276-0
SW0100,49564-4
SW0101,49651-7
SW0102,49778-1
SW0103,50146-0
SW0104,50257-9
SW0105,50499-1
SW0106,43837-1
SW0107,52770-3
SW0108,52779-0
SW0109,53066-4
SW0110,43965-5
SW0111,53227-7
SW0112,53356-4
SW0113,20018-5
SW0114,53542-3
SW0115,53999-5
SW0116,54092-6
SW0117,54098-4
SW0118,54215-7
SW0120,54395-2
SW0121,54728-8
SW0122,54809-6
SW0123,55001-3
SW0124,55056-3
SW0125,55091-6
SW0126,55461-1
SW0127,55508-9
SW0128,55775-7
SW0129,56081-2
SW0130,56231-5
SW0131,56636-6
SW0132,56978-7
SW0133,57786-3
SW0134,57939-5
SW0135,57995-5
SW0136,58122-8
SW0137,58130-9
SW0138,58252-8
SW0139,58419-9
SW0140,58730-3
SW0141,58764-6
SW0142,46059-8
SW0143,59484-6
SW0145,59764-9
SW0146,59871-6
SW0147,70113-4
SW0150,70589-7
SW0151,70812-4
SW0152,70816-6
SW0153,70932-7
SW0154,71602-2
SW0155,46140-3
SW0156,46175-9
SW0157,71838-9
SW0159,72228-1
SW0160,72315-4
SW0161,73063-9
SW0162,73074-9
SW0163,73381-4
SW0164,73742-5
SW0165,74428-5
SW0166,74444-7
SW0167,74767-7
SW0168,74798-1
SW0169,74808-7
SW0170,74847-2
SW0171,74849-8
SW0172,74896-4
SW0173,75107-4
SW0174,75626-0
SW0175,76009-4
SW0176,76313-0
SW0177,76517-0
SW0178,76534-5
SW0179,76759-2
SW0180,77234-1
SW0181,77554-2
SW0183,79351-1
SW0184,79542-5
SW0185,79918-8
SW0186,80701-2
SW0187,80737-1
SW0188,81165-5
SW0189,81520-8
SW0190,82061-7
SW0192,82735-1
SW0193,83078-8
SW0194,83425-0
SW0195,83632-6
SW0196,83761-3
SW0197,84831-4
SW0198,86289-5
SW0199,86297-6
SW0200,86382-3
SW0201,86933-5
SW0202,87064-1
SW0203,87110-3
SW0204,87248-7
SW0205,87257-1
SW0206,87726-2
SW0207,87791-6
SW0209,87917-6
SW0210,87966-8
SW0211,88592-4
SW0212,88616-9
SW0213,88626-6
SW0214,88633-4
SW0215,88874-3
SW0216,88935-7
SW0217,89100-2
SW0218,89564-2
SW0219,28670-1
SW0220,60917-1
SW0221,61461-6
SW0223,61753-2
SW0224,62115-9
SW0225,62461-9
SW0227,62681-1
SW0228,63326-0
SW0229,64542-3
SW0230,64716-2
SW0231,64897-0
SW0232,65061-2
SW0233,65154-3
SW0234,65214-4
SW0235,65515-4
SW0236,65920-2
SW0237,65945-1
SW0238,65982-0
SW0239,66356-0
SW0240,67285-2
SW0241,67382-2
SW0242,67392-9
SW0243,67732-3
SW0245,68561-6
SW0246,69048-1
SW0247,69105-3
SW0248,69147-7
SW0249,69335-2
SW0250,69462-3
SW0251,69695-1
SW0252,69980-6
SW0253,39141-8
SW0254,39295-4
SW0255,38636-8
SW0256,38809-4
SW0257,38943-3
SW0258,13442-6
SW0259,13796-0
SW0260,13919-1
SW0261,13985-8
SW0262,21716-5
SW0263,90170-1
SW0264,90508-2
SW0266,91540-9
SW0267,92079-5
SW0268,92127-3
SW0269,92191-4
SW0270,92453-9
SW0271,92544-4
SW0272,92828-9
SW0273,92963-1
SW0274,93007-3
SW0275,93043-9
SW0276,93665-3
SW0277,93830-5
SW0278,94621-6
SW0279,94938-1
SW0280,95136-6
SW0281,95155-7
SW0283,95209-3
SW0284,96034-4
SW0285,96294-4
SW0286,96895-1
SW0287,97708-1
SW0288,97797-1
SW0289,98178-9
SW0290,98685-2
SW0291,99186-3
SW0292,99305-2
SW0293,99666-4
SW0294,10013-A
SW0295,10435-A
SW0296,10617-A
SW0297,10980-A
SW0298,11023-A
SW0299,11654-A
SW0300,11946-A
SW0301,12266-A
SW0302,12870-A
SW0303,12947-A
SW0304,12985-A
SW0305,13113-A
SW0306,13137-A
SW0307,13469-A
SW0308,13557-A
SW0309,13573-A
SW0310,14935-A
SW0311,16038-A
SW0312,16501-A
SW0313,16545-A
SW0314,17788-A
SW0315,17968-A
SW0316,18081-A
SW0317,18778-A
SW0318,18817-A
SW0319,19236-A
SW0320,19537-A
SX0001,24891-4
SX0002,39380-1
SY0001,25314-5
SY0002,33041-1
SY0003,25342-0
SY0004,35607-1
SY0005,41047-0
SY0006,48737-7
SY0007,43740-8
SY0008,43964-2
SY0010,55239-6
SY0011,56117-0
SY0012,56607-8
SY0013,56953-8
SY0014,57794-4
SY0015,58071-1
SY0016,72916-1
SY0017,73244-6
SY0018,73446-0
SY0019,74366-8
SY0020,75629-9
SY0021,78137-4
SY0022,78141-3
SY0023,81300-6
SY0024,86726-9
SY0025,86829-7
SY0026,88619-8
SY0027,61240-1
SY0028,64909-2
SY0029,65040-5
SY0030,65840-7
SY0031,38758-7
SY0032,21933-8
SY0033,91896-9
SY0034,92896-2
SY0035,96500-6
SY0037,97302-7
